student_id,trial,passageA,passageB
2251631556,90,90,90
2251631550,90,90,90
8351637372,90,90,90
2251631557,90,90,90
2251631562,90,90,90
2251631549,90,90,90
2251631570,90,90,90
2251631552,90,90,90
2251631567,90,100,90
2251631566,90,90,90
2251631551,90,90,90
8351637378,90,90,90
2251631564,90,90,90
8351637359,90,90,90
2151631197,90,90,90
8351637368,90,90,90
8351637362,90,90,90
8351637360,90,90,90
2151631210,90,90,90
2151631206,90,90,90
2151631200,90,90,90
8351637374,90,90,90
8351637369,90,90,90
8351637354,90,90,90
8351637371,90,90,90
2251631559,90,90,90
2151631209,90,90,90
8351637377,90,90,90
8351637351,90,90,90
8351637358,90,90,90
8351637366,90,90,90
2151631196,90,90,90
2151631194,90,90,90
7251636501,90,100,100
8351637356,90,90,90
8351637365,90,100,100
8351637352,90,90,90
8351637380,90,90,90
8351637357,90,90,90
8351637353,90,90,90
2151631198,90,90,90
2151631202,90,90,90
6552635997,90,100,100
2151631195,90,90,90
2151631199,90,90,90
2151631204,90,90,90
2151631201,90,90,90
8351637376,90,90,90
2151631205,90,90,90
5351544726,90,90,90
2151631207,90,90,90
7651606728,90,90,90
7651606730,90,90,90
7651606725,90,90,90
7651606731,90,90,90
8351637379,90,90,90
2151631193,90,90,90
7651606724,90,90,90
2151631208,90,90,90
8351637350,90,90,90
4251633299,90,90,90
4251633305,90,90,90
4251633311,90,90,90
4251633304,90,90,90
4251633308,90,100,90
4251633306,90,90,90
4251633318,90,90,90
4251633312,90,90,90
4251633307,90,90,90
4251633315,90,90,90
4251633309,90,100,90
4251633302,90,90,90
4251633313,90,90,90
4251633303,90,90,90
4251633314,90,90,90
4251633301,90,90,90
4251633300,90,90,90
4251633317,90,90,90
5451635070,90,90,0
4251633316,90,90,90
4251633319,90,90,90
4251633310,90,90,90
2151631203,90,90,90
4251633320,90,90,90
4151632967,90,90,90
5451635071,90,30,0
4151632965,90,90,90
4151632960,90,90,90
4151632959,90,90,90
4151632964,90,90,90
4151632958,90,90,90
4151632957,90,90,90
4151632978,90,90,90
4151632963,90,90,90
4151632980,90,90,90
4151632977,90,90,90
4151632961,90,90,90
4151632962,90,90,90
4151632975,90,90,90
4151632970,90,90,90
4151632983,90,100,90
4151632971,90,90,90
4151632969,90,90,90
4151632968,90,90,90
4151632972,90,90,90
4151632973,90,90,90
4151632974,90,90,90
4151632976,90,90,90
4151632982,90,100,90
4151632981,90,90,90
4151632979,90,90,90
